[42] [51/167] time: 3:08:27.535274, [d_loss: 0.256548, g_loss: 1.214205]
[42] [52/167] time: 3:08:29.117946, [d_loss: 0.244152, g_loss: 1.332523]
[42] [53/167] time: 3:08:30.699411, [d_loss: 0.259000, g_loss: 1.205696]
[42] [54/167] time: 3:08:32.336414, [d_loss: 0.213313, g_loss: 1.320302]
[42] [55/167] time: 3:08:33.925272, [d_loss: 0.248644, g_loss: 1.253963]
[42] [56/167] time: 3:08:35.504114, [d_loss: 0.218911, g_loss: 1.351139]
[42] [57/167] time: 3:08:37.099473, [d_loss: 0.243566, g_loss: 1.340686]
[42] [58/167] time: 3:08:38.678939, [d_loss: 0.247268, g_loss: 1.397524]
[42] [59/167] time: 3:08:40.267841, [d_loss: 0.238144, g_loss: 1.316487]
[42] [60/167] time: 3:08:41.851253, [d_loss: 0.293308, g_loss: 1.090294]
[42] [61/167] time: 3:08:43.426041, [d_loss: 0.252763, g_loss: 1.229628]
[42] [62/167] time: 3:08:45.012133, [d_loss: 0.254303, g_loss: 1.143901]
[42] [63/167] time: 3:08:46.621933, [d_loss: 0.231759, g_loss: 1.171130]
[42] [64/167] time: 3:08:48.207415, [d_loss: 0.238009, g_loss: 1.307806]
[42] [65/167] time: 3:08:49.778854, [d_loss: 0.218745, g_loss: 1.372559]
[42] [66/167] time: 3:08:51.381720, [d_loss: 0.229689, g_loss: 1.479812]
[42] [67/167] time: 3:08:52.959218, [d_loss: 0.249574, g_loss: 1.342007]
[42] [68/167] time: 3:08:54.534668, [d_loss: 0.237236, g_loss: 1.414208]
[42] [69/167] time: 3:08:56.124915, [d_loss: 0.248076, g_loss: 1.419689]
[42] [70/167] time: 3:08:57.712561, [d_loss: 0.276755, g_loss: 1.206284]
[42] [71/167] time: 3:08:59.296277, [d_loss: 0.252602, g_loss: 1.288887]
[42] [72/167] time: 3:09:00.874552, [d_loss: 0.270828, g_loss: 1.269191]
[42] [73/167] time: 3:09:02.447224, [d_loss: 0.265897, g_loss: 1.074192]
[42] [74/167] time: 3:09:04.024180, [d_loss: 0.255862, g_loss: 1.131967]
[42] [75/167] time: 3:09:05.622581, [d_loss: 0.259011, g_loss: 1.133231]
[42] [76/167] time: 3:09:07.231731, [d_loss: 0.248186, g_loss: 1.268345]
[42] [77/167] time: 3:09:08.826502, [d_loss: 0.247538, g_loss: 1.382908]
[42] [78/167] time: 3:09:10.402427, [d_loss: 0.238507, g_loss: 1.216908]
[42] [79/167] time: 3:09:11.974624, [d_loss: 0.226538, g_loss: 1.247440]
[42] [80/167] time: 3:09:13.551858, [d_loss: 0.199585, g_loss: 1.458617]
[42] [81/167] time: 3:09:15.130288, [d_loss: 0.217146, g_loss: 1.360284]
[42] [82/167] time: 3:09:16.715497, [d_loss: 0.184549, g_loss: 1.860373]
[42] [83/167] time: 3:09:18.297195, [d_loss: 0.234810, g_loss: 1.396792]
[42] [84/167] time: 3:09:19.891977, [d_loss: 0.371936, g_loss: 1.214257]
[42] [85/167] time: 3:09:21.494765, [d_loss: 0.399833, g_loss: 2.245239]
[42] [86/167] time: 3:09:23.074171, [d_loss: 0.747143, g_loss: 1.467040]
[42] [87/167] time: 3:09:24.660142, [d_loss: 0.402655, g_loss: 1.427034]
[42] [88/167] time: 3:09:26.246936, [d_loss: 0.351104, g_loss: 1.256319]
[42] [89/167] time: 3:09:27.825630, [d_loss: 0.323539, g_loss: 1.209980]
[42] [90/167] time: 3:09:29.443227, [d_loss: 0.302919, g_loss: 1.144153]
[42] [91/167] time: 3:09:31.026018, [d_loss: 0.316299, g_loss: 1.070532]
[42] [92/167] time: 3:09:32.622185, [d_loss: 0.339699, g_loss: 1.001671]
[42] [93/167] time: 3:09:34.225561, [d_loss: 0.301772, g_loss: 1.047537]
[42] [94/167] time: 3:09:35.801814, [d_loss: 0.293424, g_loss: 1.162129]
[42] [95/167] time: 3:09:37.415406, [d_loss: 0.293119, g_loss: 1.006540]
[42] [96/167] time: 3:09:38.998211, [d_loss: 0.319928, g_loss: 1.041446]
[42] [97/167] time: 3:09:40.594128, [d_loss: 0.278667, g_loss: 1.090020]
[42] [98/167] time: 3:09:42.180596, [d_loss: 0.288340, g_loss: 1.081177]
[42] [99/167] time: 3:09:43.761524, [d_loss: 0.297180, g_loss: 1.013834]
[42] [100/167] time: 3:09:45.363711, [d_loss: 0.278937, g_loss: 1.048128]
[42] [101/167] time: 3:09:46.958659, [d_loss: 0.277419, g_loss: 0.941707]
[42] [102/167] time: 3:09:48.537753, [d_loss: 0.276377, g_loss: 1.036342]
[42] [103/167] time: 3:09:50.131969, [d_loss: 0.274990, g_loss: 0.994298]
[42] [104/167] time: 3:09:51.702452, [d_loss: 0.278145, g_loss: 1.037183]
[42] [105/167] time: 3:09:53.304438, [d_loss: 0.275526, g_loss: 0.940663]
[42] [106/167] time: 3:09:54.895120, [d_loss: 0.273368, g_loss: 0.996055]
[42] [107/167] time: 3:09:56.474374, [d_loss: 0.272684, g_loss: 1.021494]
[42] [108/167] time: 3:09:58.058029, [d_loss: 0.272050, g_loss: 0.845069]
[42] [109/167] time: 3:09:59.639137, [d_loss: 0.269947, g_loss: 0.985695]
[42] [110/167] time: 3:10:01.216770, [d_loss: 0.270146, g_loss: 0.943858]
[42] [111/167] time: 3:10:02.800169, [d_loss: 0.270918, g_loss: 0.939899]
[42] [112/167] time: 3:10:04.406211, [d_loss: 0.271217, g_loss: 0.901381]
[42] [113/167] time: 3:10:05.997022, [d_loss: 0.268556, g_loss: 0.945660]
[42] [114/167] time: 3:10:07.603906, [d_loss: 0.269347, g_loss: 0.993887]
[42] [115/167] time: 3:10:09.194775, [d_loss: 0.268679, g_loss: 1.099965]
[42] [116/167] time: 3:10:10.774041, [d_loss: 0.268328, g_loss: 1.070398]
[42] [117/167] time: 3:10:12.362148, [d_loss: 0.269086, g_loss: 0.968374]
[42] [118/167] time: 3:10:13.959825, [d_loss: 0.267100, g_loss: 1.020488]
[42] [119/167] time: 3:10:15.540229, [d_loss: 0.267998, g_loss: 1.121820]
[42] [120/167] time: 3:10:17.128367, [d_loss: 0.267180, g_loss: 1.007445]
[42] [121/167] time: 3:10:18.717852, [d_loss: 0.272539, g_loss: 0.994836]
[42] [122/167] time: 3:10:20.329548, [d_loss: 0.267785, g_loss: 1.012481]
[42] [123/167] time: 3:10:21.909643, [d_loss: 0.264911, g_loss: 1.162732]
[42] [124/167] time: 3:10:23.484102, [d_loss: 0.274280, g_loss: 0.998787]
[42] [125/167] time: 3:10:25.069914, [d_loss: 0.264271, g_loss: 1.030533]
[42] [126/167] time: 3:10:26.648750, [d_loss: 0.266303, g_loss: 0.989029]
[42] [127/167] time: 3:10:28.226232, [d_loss: 0.266118, g_loss: 0.900440]
[42] [128/167] time: 3:10:29.807428, [d_loss: 0.266006, g_loss: 0.851637]
[42] [129/167] time: 3:10:31.394102, [d_loss: 0.266774, g_loss: 1.045528]
[42] [130/167] time: 3:10:32.974114, [d_loss: 0.265634, g_loss: 0.901411]
[42] [131/167] time: 3:10:34.558787, [d_loss: 0.266604, g_loss: 1.014767]
[42] [132/167] time: 3:10:36.141833, [d_loss: 0.265908, g_loss: 0.936590]
[42] [133/167] time: 3:10:37.720886, [d_loss: 0.262141, g_loss: 1.056764]
[42] [134/167] time: 3:10:39.308495, [d_loss: 0.264443, g_loss: 0.987084]
[42] [135/167] time: 3:10:40.898710, [d_loss: 0.265227, g_loss: 0.946295]
[42] [136/167] time: 3:10:42.475907, [d_loss: 0.265845, g_loss: 0.980866]
[42] [137/167] time: 3:10:44.058454, [d_loss: 0.263218, g_loss: 1.041625]
[42] [138/167] time: 3:10:45.650584, [d_loss: 0.267134, g_loss: 0.890335]
[42] [139/167] time: 3:10:47.252751, [d_loss: 0.265520, g_loss: 0.881442]
[42] [140/167] time: 3:10:48.846971, [d_loss: 0.264049, g_loss: 0.933191]
[42] [141/167] time: 3:10:50.443475, [d_loss: 0.266099, g_loss: 0.858921]
[42] [142/167] time: 3:10:52.030443, [d_loss: 0.264580, g_loss: 0.869864]
[42] [143/167] time: 3:10:53.604123, [d_loss: 0.265892, g_loss: 1.058329]
[42] [144/167] time: 3:10:55.200360, [d_loss: 0.265862, g_loss: 0.948036]
[42] [145/167] time: 3:10:56.792595, [d_loss: 0.264748, g_loss: 0.992137]
[42] [146/167] time: 3:10:58.386166, [d_loss: 0.267288, g_loss: 1.058210]
[42] [147/167] time: 3:10:59.970855, [d_loss: 0.264923, g_loss: 0.878371]
[42] [148/167] time: 3:11:01.550869, [d_loss: 0.265224, g_loss: 1.049561]
[42] [149/167] time: 3:11:03.130621, [d_loss: 0.266527, g_loss: 0.920059]
[42] [150/167] time: 3:11:04.714229, [d_loss: 0.263567, g_loss: 0.922223]
[42] [151/167] time: 3:11:06.323455, [d_loss: 0.263778, g_loss: 0.868523]
[42] [152/167] time: 3:11:07.912726, [d_loss: 0.264618, g_loss: 0.987310]
[42] [153/167] time: 3:11:09.504966, [d_loss: 0.264019, g_loss: 1.015952]
[42] [154/167] time: 3:11:11.100377, [d_loss: 0.264863, g_loss: 0.900761]
[42] [155/167] time: 3:11:12.676652, [d_loss: 0.264578, g_loss: 0.934805]
[42] [156/167] time: 3:11:14.272865, [d_loss: 0.264131, g_loss: 0.995497]
[42] [157/167] time: 3:11:15.854013, [d_loss: 0.265879, g_loss: 0.980725]
[42] [158/167] time: 3:11:17.454982, [d_loss: 0.264679, g_loss: 0.975168]
[42] [159/167] time: 3:11:19.027935, [d_loss: 0.263013, g_loss: 0.895466]
[42] [160/167] time: 3:11:20.634110, [d_loss: 0.263097, g_loss: 0.918800]
[42] [161/167] time: 3:11:22.232052, [d_loss: 0.263108, g_loss: 0.903005]
[42] [162/167] time: 3:11:23.826051, [d_loss: 0.266277, g_loss: 1.053059]
[42] [163/167] time: 3:11:25.424241, [d_loss: 0.263995, g_loss: 0.953310]
[42] [164/167] time: 3:11:27.001897, [d_loss: 0.263452, g_loss: 0.918863]
[42] [165/167] time: 3:11:28.615775, [d_loss: 0.263761, g_loss: 0.940695]
[43] [0/167] time: 3:11:30.220785, [d_loss: 0.263121, g_loss: 1.006396]
[43] [1/167] time: 3:11:31.812563, [d_loss: 0.264209, g_loss: 0.838056]
[43] [2/167] time: 3:11:33.388449, [d_loss: 0.264124, g_loss: 0.930329]
[43] [3/167] time: 3:11:34.963081, [d_loss: 0.263878, g_loss: 0.938218]
[43] [4/167] time: 3:11:36.542227, [d_loss: 0.264372, g_loss: 0.966534]
[43] [5/167] time: 3:11:38.115910, [d_loss: 0.264307, g_loss: 0.912588]
[43] [6/167] time: 3:11:39.725567, [d_loss: 0.262581, g_loss: 0.895503]
[43] [7/167] time: 3:11:41.311790, [d_loss: 0.262601, g_loss: 0.944982]
[43] [8/167] time: 3:11:42.907545, [d_loss: 0.263995, g_loss: 0.869361]
[43] [9/167] time: 3:11:44.525377, [d_loss: 0.262508, g_loss: 0.901600]
[43] [10/167] time: 3:11:46.121496, [d_loss: 0.263355, g_loss: 0.929227]
[43] [11/167] time: 3:11:47.711864, [d_loss: 0.261889, g_loss: 0.912710]
[43] [12/167] time: 3:11:49.325787, [d_loss: 0.262958, g_loss: 0.862483]
[43] [13/167] time: 3:11:50.905250, [d_loss: 0.263626, g_loss: 0.947107]
[43] [14/167] time: 3:11:52.478835, [d_loss: 0.263355, g_loss: 0.882926]
[43] [15/167] time: 3:11:54.066433, [d_loss: 0.261925, g_loss: 0.949399]
[43] [16/167] time: 3:11:55.666129, [d_loss: 0.262686, g_loss: 0.869919]
[43] [17/167] time: 3:11:57.240265, [d_loss: 0.262207, g_loss: 0.959186]
[43] [18/167] time: 3:11:58.846267, [d_loss: 0.262596, g_loss: 0.990278]
[43] [19/167] time: 3:12:00.425368, [d_loss: 0.263510, g_loss: 0.909464]
[43] [20/167] time: 3:12:02.016755, [d_loss: 0.262197, g_loss: 0.902746]
[43] [21/167] time: 3:12:03.595512, [d_loss: 0.262824, g_loss: 0.903098]
[43] [22/167] time: 3:12:05.181726, [d_loss: 0.262442, g_loss: 0.963051]
[43] [23/167] time: 3:12:06.767316, [d_loss: 0.263072, g_loss: 0.881007]
[43] [24/167] time: 3:12:08.382712, [d_loss: 0.262203, g_loss: 0.905706]
[43] [25/167] time: 3:12:09.985271, [d_loss: 0.262867, g_loss: 0.895268]
[43] [26/167] time: 3:12:11.560093, [d_loss: 0.261513, g_loss: 0.950823]
[43] [27/167] time: 3:12:13.153063, [d_loss: 0.261894, g_loss: 0.915569]
[43] [28/167] time: 3:12:14.759558, [d_loss: 0.262621, g_loss: 0.851828]
[43] [29/167] time: 3:12:16.368591, [d_loss: 0.260357, g_loss: 1.065693]
[43] [30/167] time: 3:12:17.955428, [d_loss: 0.262321, g_loss: 0.927796]
[43] [31/167] time: 3:12:19.545676, [d_loss: 0.262837, g_loss: 0.914504]
[43] [32/167] time: 3:12:21.153837, [d_loss: 0.261478, g_loss: 0.933493]
[43] [33/167] time: 3:12:22.753731, [d_loss: 0.261811, g_loss: 0.876105]
[43] [34/167] time: 3:12:24.330838, [d_loss: 0.262722, g_loss: 0.899693]
[43] [35/167] time: 3:12:25.916494, [d_loss: 0.263087, g_loss: 0.923187]
[43] [36/167] time: 3:12:27.498279, [d_loss: 0.263448, g_loss: 0.980595]
[43] [37/167] time: 3:12:29.105168, [d_loss: 0.261544, g_loss: 0.862836]
[43] [38/167] time: 3:12:30.741150, [d_loss: 0.260781, g_loss: 0.927429]
[43] [39/167] time: 3:12:32.338296, [d_loss: 0.262952, g_loss: 0.949369]
[43] [40/167] time: 3:12:33.948758, [d_loss: 0.262523, g_loss: 0.945975]
[43] [41/167] time: 3:12:35.568195, [d_loss: 0.262783, g_loss: 0.863685]
[43] [42/167] time: 3:12:37.167846, [d_loss: 0.261609, g_loss: 0.947844]
[43] [43/167] time: 3:12:38.801507, [d_loss: 0.262997, g_loss: 0.947556]
[43] [44/167] time: 3:12:40.418913, [d_loss: 0.262151, g_loss: 0.894074]
[43] [45/167] time: 3:12:42.029568, [d_loss: 0.263582, g_loss: 0.955770]
[43] [46/167] time: 3:12:43.646959, [d_loss: 0.262162, g_loss: 0.920867]
[43] [47/167] time: 3:12:45.229352, [d_loss: 0.263617, g_loss: 0.968201]
[43] [48/167] time: 3:12:46.840863, [d_loss: 0.262664, g_loss: 0.935259]
[43] [49/167] time: 3:12:48.425466, [d_loss: 0.261619, g_loss: 1.003515]
[43] [50/167] time: 3:12:50.034491, [d_loss: 0.262588, g_loss: 0.850516]
[43] [51/167] time: 3:12:51.641008, [d_loss: 0.262908, g_loss: 0.900628]
[43] [52/167] time: 3:12:53.225594, [d_loss: 0.261718, g_loss: 0.965750]
[43] [53/167] time: 3:12:54.822524, [d_loss: 0.261753, g_loss: 0.842655]
[43] [54/167] time: 3:12:56.419606, [d_loss: 0.262393, g_loss: 0.986719]
[43] [55/167] time: 3:12:58.012849, [d_loss: 0.262197, g_loss: 0.887999]
[43] [56/167] time: 3:12:59.630967, [d_loss: 0.260725, g_loss: 0.914066]
[43] [57/167] time: 3:13:01.228758, [d_loss: 0.261517, g_loss: 0.932541]
[43] [58/167] time: 3:13:02.848291, [d_loss: 0.262230, g_loss: 0.949295]
[43] [59/167] time: 3:13:04.422268, [d_loss: 0.261568, g_loss: 0.940551]
[43] [60/167] time: 3:13:06.042141, [d_loss: 0.262998, g_loss: 0.819754]
[43] [61/167] time: 3:13:07.614870, [d_loss: 0.261619, g_loss: 0.911098]
[43] [62/167] time: 3:13:09.181146, [d_loss: 0.261749, g_loss: 0.896019]
[43] [63/167] time: 3:13:10.801112, [d_loss: 0.261862, g_loss: 0.882563]
[43] [64/167] time: 3:13:12.381999, [d_loss: 0.262127, g_loss: 0.948651]
[43] [65/167] time: 3:13:13.976051, [d_loss: 0.261588, g_loss: 0.954362]
[43] [66/167] time: 3:13:15.578680, [d_loss: 0.261225, g_loss: 0.907891]
[43] [67/167] time: 3:13:17.162547, [d_loss: 0.261295, g_loss: 0.922453]
[43] [68/167] time: 3:13:18.773248, [d_loss: 0.261151, g_loss: 0.990022]
[43] [69/167] time: 3:13:20.352658, [d_loss: 0.261452, g_loss: 0.909121]
[43] [70/167] time: 3:13:21.962299, [d_loss: 0.261249, g_loss: 0.862837]
[43] [71/167] time: 3:13:23.558546, [d_loss: 0.261414, g_loss: 0.966674]
[43] [72/167] time: 3:13:25.143089, [d_loss: 0.259988, g_loss: 0.954572]
[43] [73/167] time: 3:13:26.755744, [d_loss: 0.262145, g_loss: 0.815363]
[43] [74/167] time: 3:13:28.345612, [d_loss: 0.262107, g_loss: 0.912668]
[43] [75/167] time: 3:13:29.959650, [d_loss: 0.262231, g_loss: 0.880832]
[43] [76/167] time: 3:13:31.562447, [d_loss: 0.260731, g_loss: 0.928523]
[43] [77/167] time: 3:13:33.147934, [d_loss: 0.261202, g_loss: 0.963444]
[43] [78/167] time: 3:13:34.738837, [d_loss: 0.261091, g_loss: 0.910639]
[43] [79/167] time: 3:13:36.323741, [d_loss: 0.261418, g_loss: 0.881342]
[43] [80/167] time: 3:13:37.946042, [d_loss: 0.260615, g_loss: 0.991350]
[43] [81/167] time: 3:13:39.570546, [d_loss: 0.261936, g_loss: 0.943106]
[43] [82/167] time: 3:13:41.163596, [d_loss: 0.260453, g_loss: 0.977325]
[43] [83/167] time: 3:13:42.793038, [d_loss: 0.262326, g_loss: 0.883647]
[43] [84/167] time: 3:13:44.371159, [d_loss: 0.261132, g_loss: 0.870657]
[43] [85/167] time: 3:13:45.989036, [d_loss: 0.262393, g_loss: 0.874331]
[43] [86/167] time: 3:13:47.584918, [d_loss: 0.261755, g_loss: 0.908986]
[43] [87/167] time: 3:13:49.171461, [d_loss: 0.260863, g_loss: 0.992773]
[43] [88/167] time: 3:13:50.775077, [d_loss: 0.261120, g_loss: 0.894875]
[43] [89/167] time: 3:13:52.355838, [d_loss: 0.262242, g_loss: 0.936751]
[43] [90/167] time: 3:13:53.963388, [d_loss: 0.261183, g_loss: 0.911655]
[43] [91/167] time: 3:13:55.566747, [d_loss: 0.262028, g_loss: 0.846071]
[43] [92/167] time: 3:13:57.152644, [d_loss: 0.262532, g_loss: 0.814000]
[43] [93/167] time: 3:13:58.758618, [d_loss: 0.261622, g_loss: 0.859750]
[43] [94/167] time: 3:14:00.334598, [d_loss: 0.261847, g_loss: 0.952919]
[43] [95/167] time: 3:14:01.944005, [d_loss: 0.262301, g_loss: 0.865551]
[43] [96/167] time: 3:14:03.556109, [d_loss: 0.262279, g_loss: 0.902180]
[43] [97/167] time: 3:14:05.139979, [d_loss: 0.261621, g_loss: 0.884252]
[43] [98/167] time: 3:14:06.748502, [d_loss: 0.262576, g_loss: 0.903790]
[43] [99/167] time: 3:14:08.320978, [d_loss: 0.264630, g_loss: 0.849655]
[43] [100/167] time: 3:14:09.940926, [d_loss: 0.261711, g_loss: 0.871916]
[43] [101/167] time: 3:14:11.550553, [d_loss: 0.261640, g_loss: 0.820873]
[43] [102/167] time: 3:14:13.138937, [d_loss: 0.261404, g_loss: 0.910199]
[43] [103/167] time: 3:14:14.716278, [d_loss: 0.262080, g_loss: 0.879276]
[43] [104/167] time: 3:14:16.315689, [d_loss: 0.263078, g_loss: 0.924986]
[43] [105/167] time: 3:14:17.908425, [d_loss: 0.263312, g_loss: 0.830267]
[43] [106/167] time: 3:14:19.516982, [d_loss: 0.261523, g_loss: 0.900283]
[43] [107/167] time: 3:14:21.114490, [d_loss: 0.260632, g_loss: 0.898015]
[43] [108/167] time: 3:14:22.679995, [d_loss: 0.261899, g_loss: 0.788551]
[43] [109/167] time: 3:14:24.251195, [d_loss: 0.261424, g_loss: 0.914405]
[43] [110/167] time: 3:14:25.855728, [d_loss: 0.260971, g_loss: 0.871221]
[43] [111/167] time: 3:14:27.428290, [d_loss: 0.261484, g_loss: 0.898133]
[43] [112/167] time: 3:14:29.032871, [d_loss: 0.261429, g_loss: 0.849553]
[43] [113/167] time: 3:14:30.643301, [d_loss: 0.261143, g_loss: 0.885491]
[43] [114/167] time: 3:14:32.222540, [d_loss: 0.262265, g_loss: 0.894597]
[43] [115/167] time: 3:14:33.833571, [d_loss: 0.262067, g_loss: 0.937868]
[43] [116/167] time: 3:14:35.402344, [d_loss: 0.261745, g_loss: 0.972302]
[43] [117/167] time: 3:14:37.019412, [d_loss: 0.261100, g_loss: 0.915091]
[43] [118/167] time: 3:14:38.652388, [d_loss: 0.260651, g_loss: 0.951264]
[43] [119/167] time: 3:14:40.249636, [d_loss: 0.261956, g_loss: 0.916866]
[43] [120/167] time: 3:14:41.857786, [d_loss: 0.260418, g_loss: 0.937969]
[43] [121/167] time: 3:14:43.427051, [d_loss: 0.263213, g_loss: 0.927431]
[43] [122/167] time: 3:14:45.032208, [d_loss: 0.261799, g_loss: 0.855952]
[43] [123/167] time: 3:14:46.634612, [d_loss: 0.251977, g_loss: 1.042438]
[43] [124/167] time: 3:14:48.217140, [d_loss: 0.262748, g_loss: 0.939729]
[43] [125/167] time: 3:14:49.811043, [d_loss: 0.260162, g_loss: 0.935069]
[43] [126/167] time: 3:14:51.396267, [d_loss: 0.261298, g_loss: 0.898026]
[43] [127/167] time: 3:14:52.979041, [d_loss: 0.261249, g_loss: 0.803719]
[43] [128/167] time: 3:14:54.614522, [d_loss: 0.261894, g_loss: 0.773935]
[43] [129/167] time: 3:14:56.200912, [d_loss: 0.261952, g_loss: 0.953079]
[43] [130/167] time: 3:14:57.821947, [d_loss: 0.261329, g_loss: 0.867926]
[43] [131/167] time: 3:14:59.438175, [d_loss: 0.261157, g_loss: 0.927211]
[43] [132/167] time: 3:15:01.039174, [d_loss: 0.261120, g_loss: 0.848589]
[43] [133/167] time: 3:15:02.606941, [d_loss: 0.258746, g_loss: 0.954915]
[43] [134/167] time: 3:15:04.191133, [d_loss: 0.260984, g_loss: 0.901749]
[43] [135/167] time: 3:15:05.792142, [d_loss: 0.261276, g_loss: 0.898946]
[43] [136/167] time: 3:15:07.383540, [d_loss: 0.260258, g_loss: 0.921256]
[43] [137/167] time: 3:15:09.010140, [d_loss: 0.259681, g_loss: 0.969655]
[43] [138/167] time: 3:15:10.615378, [d_loss: 0.261888, g_loss: 0.851393]
[43] [139/167] time: 3:15:12.202143, [d_loss: 0.261387, g_loss: 0.844466]
[43] [140/167] time: 3:15:13.811217, [d_loss: 0.260403, g_loss: 0.880485]
[43] [141/167] time: 3:15:15.427163, [d_loss: 0.261890, g_loss: 0.824403]
[43] [142/167] time: 3:15:17.016720, [d_loss: 0.262237, g_loss: 0.826262]
[43] [143/167] time: 3:15:18.625197, [d_loss: 0.260971, g_loss: 0.957971]
[43] [144/167] time: 3:15:20.192344, [d_loss: 0.262836, g_loss: 0.860356]
[43] [145/167] time: 3:15:21.807797, [d_loss: 0.262179, g_loss: 0.954963]
[43] [146/167] time: 3:15:23.380082, [d_loss: 0.262830, g_loss: 0.934004]
[43] [147/167] time: 3:15:24.994880, [d_loss: 0.261897, g_loss: 0.875397]
[43] [148/167] time: 3:15:26.598884, [d_loss: 0.260623, g_loss: 0.941119]
[43] [149/167] time: 3:15:28.194475, [d_loss: 0.261563, g_loss: 0.910785]
[43] [150/167] time: 3:15:29.763715, [d_loss: 0.260760, g_loss: 0.847915]
[43] [151/167] time: 3:15:31.340496, [d_loss: 0.261382, g_loss: 0.827155]
[43] [152/167] time: 3:15:32.940720, [d_loss: 0.260729, g_loss: 0.921527]
[43] [153/167] time: 3:15:34.547417, [d_loss: 0.262100, g_loss: 0.905689]
[43] [154/167] time: 3:15:36.121855, [d_loss: 0.262089, g_loss: 0.840119]
[43] [155/167] time: 3:15:37.718991, [d_loss: 0.263053, g_loss: 0.943112]
[43] [156/167] time: 3:15:39.296950, [d_loss: 0.261843, g_loss: 0.948467]
[43] [157/167] time: 3:15:40.908309, [d_loss: 0.260352, g_loss: 0.945433]
[43] [158/167] time: 3:15:42.521613, [d_loss: 0.261125, g_loss: 0.936915]
[43] [159/167] time: 3:15:44.135474, [d_loss: 0.260628, g_loss: 0.863865]
[43] [160/167] time: 3:15:45.715758, [d_loss: 0.261510, g_loss: 0.900800]
[43] [161/167] time: 3:15:47.308262, [d_loss: 0.260927, g_loss: 0.865683]
[43] [162/167] time: 3:15:48.907667, [d_loss: 0.259459, g_loss: 0.980413]
[43] [163/167] time: 3:15:50.552275, [d_loss: 0.261549, g_loss: 0.920700]
[43] [164/167] time: 3:15:52.143917, [d_loss: 0.262020, g_loss: 0.912064]
[43] [165/167] time: 3:15:53.751912, [d_loss: 0.260820, g_loss: 0.925579]
[44] [0/167] time: 3:15:55.366251, [d_loss: 0.260814, g_loss: 0.928086]
[44] [1/167] time: 3:15:56.958103, [d_loss: 0.263049, g_loss: 0.810407]
[44] [2/167] time: 3:15:58.560833, [d_loss: 0.261688, g_loss: 0.900591]
[44] [3/167] time: 3:16:00.148403, [d_loss: 0.261716, g_loss: 0.895813]
[44] [4/167] time: 3:16:01.763470, [d_loss: 0.270413, g_loss: 0.949796]
[44] [5/167] time: 3:16:03.353384, [d_loss: 0.261029, g_loss: 0.867481]
[44] [6/167] time: 3:16:04.964712, [d_loss: 0.261626, g_loss: 0.878504]
[44] [7/167] time: 3:16:06.575970, [d_loss: 0.260696, g_loss: 0.920765]
[44] [8/167] time: 3:16:08.166557, [d_loss: 0.261976, g_loss: 0.832938]
[44] [9/167] time: 3:16:09.761485, [d_loss: 0.260978, g_loss: 0.884583]
[44] [10/167] time: 3:16:11.360954, [d_loss: 0.262341, g_loss: 0.904110]
[44] [11/167] time: 3:16:14.522288, [d_loss: 0.260171, g_loss: 0.881199]
[44] [12/167] time: 3:16:16.127003, [d_loss: 0.261622, g_loss: 0.828948]
[44] [13/167] time: 3:16:17.703742, [d_loss: 0.261670, g_loss: 0.923810]
[44] [14/167] time: 3:16:19.280634, [d_loss: 0.261767, g_loss: 0.852845]
[44] [15/167] time: 3:16:20.899374, [d_loss: 0.260738, g_loss: 0.916539]
[44] [16/167] time: 3:16:22.502157, [d_loss: 0.261028, g_loss: 0.844335]
[44] [17/167] time: 3:16:24.132615, [d_loss: 0.260825, g_loss: 0.926638]
[44] [18/167] time: 3:16:25.739020, [d_loss: 0.259819, g_loss: 0.972634]
[44] [19/167] time: 3:16:27.317606, [d_loss: 0.261434, g_loss: 0.905682]
[44] [20/167] time: 3:16:28.937620, [d_loss: 0.260697, g_loss: 0.871023]
[44] [21/167] time: 3:16:30.543885, [d_loss: 0.261132, g_loss: 0.877848]
[44] [22/167] time: 3:16:32.133269, [d_loss: 0.260720, g_loss: 0.942337]
[44] [23/167] time: 3:16:33.759717, [d_loss: 0.261423, g_loss: 0.860969]
[44] [24/167] time: 3:16:35.396393, [d_loss: 0.260858, g_loss: 0.881379]
[44] [25/167] time: 3:16:37.003337, [d_loss: 0.260616, g_loss: 0.871351]
[44] [26/167] time: 3:16:38.597249, [d_loss: 0.260168, g_loss: 0.918623]
[44] [27/167] time: 3:16:40.178713, [d_loss: 0.260614, g_loss: 0.896907]
[44] [28/167] time: 3:16:41.787586, [d_loss: 0.260749, g_loss: 0.839390]
[44] [29/167] time: 3:16:43.369198, [d_loss: 0.258332, g_loss: 0.995645]
[44] [30/167] time: 3:16:44.972211, [d_loss: 0.260982, g_loss: 0.914116]
[44] [31/167] time: 3:16:46.579805, [d_loss: 0.260744, g_loss: 0.877716]
[44] [32/167] time: 3:16:48.158539, [d_loss: 0.260430, g_loss: 0.908007]
[44] [33/167] time: 3:16:49.729348, [d_loss: 0.260273, g_loss: 0.843597]
[44] [34/167] time: 3:16:51.330657, [d_loss: 0.260675, g_loss: 0.873881]
[44] [35/167] time: 3:16:52.908426, [d_loss: 0.260981, g_loss: 0.890410]
[44] [36/167] time: 3:16:54.543485, [d_loss: 0.261247, g_loss: 0.921593]
